[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:90 td_position:90 tavp:3650.000000  tick_volume:1 tick_turnover:1095000
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:91 td_position:91 tavp:3649.933333  tick_volume:6 tick_turnover:6569880
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:92 td_position:92 tavp:3649.973333  tick_volume:8 tick_turnover:8759940
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:93 td_position:93 tavp:3650.000000  tick_volume:2 tick_turnover:2190000
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:94 td_position:94 tavp:3650.400000  tick_volume:5 tick_turnover:5475600
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:95 td_position:95 tavp:3650.723333  tick_volume:8 tick_turnover:8761740
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:96 td_position:96 tavp:3650.700000  tick_volume:4 tick_turnover:4380840
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:97 td_position:97 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:98 td_position:98 tavp:3651.350000  tick_volume:4 tick_turnover:4381620
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:99 td_position:99 tavp:3651.440000  tick_volume:10 tick_turnover:10954320
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:100 td_position:100 tavp:3651.023333  tick_volume:25 tick_turnover:27382680
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:101 td_position:101 tavp:3651.000000  tick_volume:1 tick_turnover:1095300
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:102 td_position:102 tavp:3651.400000  tick_volume:2 tick_turnover:2190840
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:103 td_position:103 tavp:3651.080000  tick_volume:5 tick_turnover:5476620
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:104 td_position:104 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:105 td_position:105 tavp:3650.550000  tick_volume:4 tick_turnover:4380660
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:106 td_position:106 tavp:3650.100000  tick_volume:2 tick_turnover:2190060
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:107 td_position:107 tavp:3650.000000  tick_volume:1 tick_turnover:1095000
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:108 td_position:108 tavp:3650.600000  tick_volume:2 tick_turnover:2190360
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:109 td_position:109 tavp:3650.800000  tick_volume:3 tick_turnover:3285720
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:110 td_position:110 tavp:3650.450000  tick_volume:4 tick_turnover:4380540
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:111 td_position:111 tavp:3649.200000  tick_volume:8 tick_turnover:8758080
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:112 td_position:112 tavp:3649.250000  tick_volume:4 tick_turnover:4379100
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:113 td_position:113 tavp:3649.300000  tick_volume:2 tick_turnover:2189580
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:114 td_position:114 tavp:3649.400000  tick_volume:3 tick_turnover:3284460
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:115 td_position:115 tavp:3649.043333  tick_volume:18 tick_turnover:19704840
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:116 td_position:116 tavp:3650.000000  tick_volume:2 tick_turnover:2190000
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:117 td_position:117 tavp:3650.000000  tick_volume:1 tick_turnover:1095000
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:118 td_position:118 tavp:3649.333333  tick_volume:3 tick_turnover:3284400
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:119 td_position:119 tavp:3649.800000  tick_volume:1 tick_turnover:1094940
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:120 td_position:120 tavp:3649.800000  tick_volume:5 tick_turnover:5474700
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:121 td_position:121 tavp:3649.250000  tick_volume:4 tick_turnover:4379100
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:122 td_position:122 tavp:3649.800000  tick_volume:4 tick_turnover:4379760
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:123 td_position:123 tavp:3650.040000  tick_volume:15 tick_turnover:16425180
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:124 td_position:124 tavp:3649.933333  tick_volume:3 tick_turnover:3284940
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:125 td_position:125 tavp:3650.200000  tick_volume:5 tick_turnover:5475300
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:126 td_position:126 tavp:3650.150000  tick_volume:4 tick_turnover:4380180
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:127 td_position:127 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:128 td_position:128 tavp:3650.000000  tick_volume:2 tick_turnover:2190000
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:129 td_position:129 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:130 td_position:130 tavp:3650.133333  tick_volume:3 tick_turnover:3285120
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:131 td_position:131 tavp:3650.200000  tick_volume:5 tick_turnover:5475300
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:132 td_position:132 tavp:3650.400000  tick_volume:6 tick_turnover:6570720
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:133 td_position:133 tavp:3650.200000  tick_volume:2 tick_turnover:2190120
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:134 td_position:134 tavp:3650.200000  tick_volume:4 tick_turnover:4380240
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:135 td_position:135 tavp:3650.056667  tick_volume:7 tick_turnover:7665120
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:136 td_position:136 tavp:3650.600000  tick_volume:2 tick_turnover:2190360
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:137 td_position:137 tavp:3649.860000  tick_volume:13 tick_turnover:14234460
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:138 td_position:138 tavp:3650.120000  tick_volume:5 tick_turnover:5475180
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:139 td_position:139 tavp:3649.250000  tick_volume:4 tick_turnover:4379100
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:140 td_position:140 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:141 td_position:141 tavp:3649.466667  tick_volume:3 tick_turnover:3284520
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:142 td_position:142 tavp:3649.500000  tick_volume:6 tick_turnover:6569100
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:143 td_position:143 tavp:3649.800000  tick_volume:1 tick_turnover:1094940
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:144 td_position:144 tavp:3649.800000  tick_volume:4 tick_turnover:4379760
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:145 td_position:145 tavp:3650.200000  tick_volume:1 tick_turnover:1095060
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:146 td_position:146 tavp:3649.800000  tick_volume:2 tick_turnover:2189880
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:147 td_position:147 tavp:3649.400000  tick_volume:1 tick_turnover:1094820
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:148 td_position:148 tavp:3650.000000  tick_volume:1 tick_turnover:1095000
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:149 td_position:149 tavp:3649.400000  tick_volume:1 tick_turnover:1094820
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:150 td_position:150 tavp:3650.200000  tick_volume:4 tick_turnover:4380240
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:151 td_position:151 tavp:3650.200000  tick_volume:2 tick_turnover:2190120
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:152 td_position:152 tavp:3649.733333  tick_volume:3 tick_turnover:3284760
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:153 td_position:153 tavp:3650.400000  tick_volume:2 tick_turnover:2190240
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:154 td_position:154 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:155 td_position:155 tavp:3650.200000  tick_volume:1 tick_turnover:1095060
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:156 td_position:156 tavp:3650.400000  tick_volume:2 tick_turnover:2190240
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:157 td_position:157 tavp:3650.600000  tick_volume:1 tick_turnover:1095180
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:158 td_position:158 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:159 td_position:159 tavp:3650.666667  tick_volume:6 tick_turnover:6571200
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:160 td_position:160 tavp:3650.900000  tick_volume:4 tick_turnover:4381080
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:161 td_position:161 tavp:3651.000000  tick_volume:7 tick_turnover:7667100
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:162 td_position:162 tavp:3651.483333  tick_volume:7 tick_turnover:7668120
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:163 td_position:163 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:164 td_position:164 tavp:3651.100000  tick_volume:2 tick_turnover:2190660
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:165 td_position:165 tavp:3651.800000  tick_volume:1 tick_turnover:1095540
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:166 td_position:166 tavp:3651.400000  tick_volume:2 tick_turnover:2190840
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:167 td_position:167 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:168 td_position:168 tavp:3652.000000  tick_volume:1 tick_turnover:1095600
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:169 td_position:169 tavp:3652.000000  tick_volume:4 tick_turnover:4382400
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:170 td_position:170 tavp:3652.000000  tick_volume:4 tick_turnover:4382400
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:171 td_position:171 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:172 td_position:172 tavp:3652.166667  tick_volume:6 tick_turnover:6573900
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:173 td_position:173 tavp:3652.400000  tick_volume:1 tick_turnover:1095720
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:174 td_position:174 tavp:3652.200000  tick_volume:2 tick_turnover:2191320
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:175 td_position:175 tavp:3652.400000  tick_volume:6 tick_turnover:6574320
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:176 td_position:176 tavp:3652.300000  tick_volume:4 tick_turnover:4382760
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:177 td_position:177 tavp:3652.400000  tick_volume:5 tick_turnover:5478600
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:178 td_position:178 tavp:3652.300000  tick_volume:2 tick_turnover:2191380
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:179 td_position:179 tavp:3652.400000  tick_volume:5 tick_turnover:5478600
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:180 td_position:180 tavp:3652.500000  tick_volume:2 tick_turnover:2191500
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:181 td_position:181 tavp:3652.600000  tick_volume:2 tick_turnover:2191560
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:182 td_position:182 tavp:3652.700000  tick_volume:2 tick_turnover:2191620
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:183 td_position:183 tavp:3652.720000  tick_volume:13 tick_turnover:14245620
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:184 td_position:184 tavp:3652.800000  tick_volume:2 tick_turnover:2191680
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:185 td_position:185 tavp:3652.920000  tick_volume:5 tick_turnover:5479380
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:186 td_position:186 tavp:3653.000000  tick_volume:3 tick_turnover:3287700
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:187 td_position:187 tavp:3653.200000  tick_volume:1 tick_turnover:1095960
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:188 td_position:188 tavp:3653.400000  tick_volume:1 tick_turnover:1096020
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:189 td_position:189 tavp:3653.733333  tick_volume:3 tick_turnover:3288360
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:190 td_position:190 tavp:3653.400000  tick_volume:2 tick_turnover:2192040
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:191 td_position:191 tavp:3653.700000  tick_volume:2 tick_turnover:2192220
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:192 td_position:192 tavp:3653.900000  tick_volume:2 tick_turnover:2192340
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:193 td_position:193 tavp:3653.380000  tick_volume:23 tick_turnover:25208340
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:194 td_position:194 tavp:3654.320000  tick_volume:5 tick_turnover:5481480
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:195 td_position:195 tavp:3653.933333  tick_volume:3 tick_turnover:3288540
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:196 td_position:196 tavp:3653.900000  tick_volume:2 tick_turnover:2192340
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:197 td_position:197 tavp:3654.150000  tick_volume:4 tick_turnover:4384980
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:198 td_position:198 tavp:3654.333333  tick_volume:3 tick_turnover:3288900
[Strategy 11] [cd_info] name:IF1906 size:200 ready:0 position:199 td_position:199 tavp:3654.150000  tick_volume:4 tick_turnover:4384980
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:0 td_position:0 tavp:3654.400000  tick_volume:1 tick_turnover:1096320
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:1 td_position:1 tavp:3654.300000  tick_volume:4 tick_turnover:4385160
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:2 td_position:2 tavp:3654.200000  tick_volume:2 tick_turnover:2192520
